edge_type1	edge_type2	percentage of overlapping predicted edges
DRUGBANK::treats::Compound:Disease	GNBR::C::Compound:Disease	0.07096577227382177
bioarx::DrugHumGen:Compound:Gene	Hetionet::CuG::Compound:Gene	0.07035124576146243
DGIDB::BLOCKER::Gene:Compound	DGIDB::ACTIVATOR::Gene:Compound	0.06979188166494663
DGIDB::ANTIBODY::Gene:Compound	DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	0.06958118335053315
DGIDB::CHANNEL BLOCKER::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.06929308565531471
GNBR::A+::Compound:Gene	Hetionet::CuG::Compound:Gene	0.06919991343365951
GNBR::D::Gene:Disease	GNBR::in_tax::Gene:Tax	0.06909086441594177
Hetionet::CuG::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.0689628482972136
DRUGBANK::carrier::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.06884367782200596
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::in_tax::Gene:Tax	0.06877183531982291
DGIDB::CHANNEL BLOCKER::Gene:Compound	DGIDB::ANTIBODY::Gene:Compound	0.06833849329205363
Hetionet::DlA::Disease:Anatomy	STRING::CATALYSIS::Gene:Gene	0.06773984357575684
DRUGBANK::target::Compound:Gene	Hetionet::CuG::Compound:Gene	0.06711214310285513
GNBR::A+::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.06704543220797088
GNBR::O::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.06656346749226003
Hetionet::DdG::Disease:Gene	Hetionet::DaG::Disease:Gene	0.06598297213622288
GNBR::C::Compound:Disease	GNBR::Pa::Compound:Disease	0.06556071551427586
GNBR::in_tax::Gene:Tax	Hetionet::PCiC::Pharmacologic Class:Compound	0.06513558594827942
bioarx::DrugHumGen:Compound:Gene	Hetionet::CdG::Compound:Gene	0.06506383795083483
GNBR::A+::Compound:Gene	Hetionet::CdG::Compound:Gene	0.06469801955870065
bioarx::DrugVirGen:Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.06379883532360306
Hetionet::AdG::Anatomy:Gene	Hetionet::AeG::Anatomy:Gene	0.06333419332645335
GNBR::A-::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.062296181630546926
GNBR::N::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.062219519386702
Hetionet::CdG::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.06156518747850016
DRUGBANK::target::Compound:Gene	Hetionet::CdG::Compound:Gene	0.06140645731976999
DGIDB::ANTIBODY::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.060984692122463005
Hetionet::CbG::Compound:Gene	Hetionet::CuG::Compound:Gene	0.06078640228021028
Hetionet::DlA::Disease:Anatomy	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.06071682703261647
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.060483684701950945
Hetionet::DlA::Disease:Anatomy	STRING::BINDING::Gene:Gene	0.060208358892569376
bioarx::DrugVirGen:Compound:Gene	GNBR::in_tax::Gene:Tax	0.06008938687731255
DRUGBANK::treats::Compound:Disease	GNBR::Pr::Compound:Disease	0.05886050911592704
GNBR::J::Compound:Disease	Hetionet::DlA::Disease:Anatomy	0.058762469900240734
DGIDB::BLOCKER::Gene:Compound	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	0.05864551083591329
GNBR::E-::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.058599071207430325
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::CdG::Compound:Gene	0.05856209150326797
bioarx::DrugVirGen:Compound:Gene	Hetionet::DlA::Disease:Anatomy	0.05847840755735489
DRUGBANK::enzyme::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.058439310947050835
Hetionet::DlA::Disease:Anatomy	STRING::PTMOD::Gene:Gene	0.05815588178591272
GNBR::B::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.05760319917440657
DGIDB::ACTIVATOR::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.05663054695562431
Hetionet::DlA::Disease:Anatomy	STRING::OTHER::Gene:Gene	0.05638846791323569
Hetionet::DlA::Disease:Anatomy	STRING::REACTION::Gene:Gene	0.05636915114469293
GNBR::E+::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.05629637820040296
DRUGBANK::treats::Compound:Disease	GNBR::Sa::Compound:Disease	0.055851393188854466
DRUGBANK::carrier::Compound:Gene	Hetionet::CuG::Compound:Gene	0.055794633642930844
Hetionet::CbG::Compound:Gene	Hetionet::CdG::Compound:Gene	0.055700402968204804
GNBR::Z::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.055676323160843276
GNBR::D::Gene:Disease	Hetionet::DpS::Disease:Symptom	0.05567615305231402
DRUGBANK::carrier::Compound:Gene	Hetionet::CdG::Compound:Gene	0.05567337461300309
GNBR::E::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.05556931544547642
GNBR::K::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.055034768293282216
bioarx::DrugVirGen:Compound:Gene	Hetionet::CcSE::Compound:Side Effect	0.054640768588136976
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.05426642586859307
GNBR::K::Compound:Gene	Hetionet::CuG::Compound:Gene	0.05390043736792961
GNBR::Mp::Compound:Disease	Hetionet::DlA::Disease:Anatomy	0.05311096368371907
bioarx::Covid2_acc_host_gene::Disease:Gene	Hetionet::CuG::Compound:Gene	0.05308135534915718
GNBR::in_tax::Gene:Tax	Hetionet::DrD::Disease:Disease	0.05289963218755786
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::DlA::Disease:Anatomy	0.052758805521963395
bioarx::DrugVirGen:Compound:Gene	GNBR::Sa::Compound:Disease	0.05238070666863234
Hetionet::DlA::Disease:Anatomy	INTACT::ASSOCIATION::Gene:Gene	0.05233963405016036
bioarx::DrugVirGen:Compound:Gene	GNBR::Mp::Compound:Disease	0.05214710985608817
bioarx::DrugVirGen:Compound:Gene	Hetionet::CtD::Compound:Disease	0.05200585362350066
Hetionet::DlA::Disease:Anatomy	Hetionet::GcG::Gene:Gene	0.05191237383187846
GNBR::O::Compound:Gene	Hetionet::CdG::Compound:Gene	0.05189788195980144
GNBR::in_tax::Gene:Tax	Hetionet::DpS::Disease:Symptom	0.05181667403803624
GNBR::Sa::Compound:Disease	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.05161219413541393
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::DlA::Disease:Anatomy	0.05122605722450922
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::CuG::Compound:Gene	0.05120865890215736
GNBR::N::Compound:Gene	Hetionet::CuG::Compound:Gene	0.0510956312349501
GNBR::A-::Compound:Gene	Hetionet::CuG::Compound:Gene	0.051024251805985514
Hetionet::CdG::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.050901272789817674
GNBR::A+::Compound:Gene	Hetionet::DuG::Disease:Gene	0.050851393188854475
GNBR::Md::Gene:Disease	GNBR::in_tax::Gene:Tax	0.05053577571379427
GNBR::E::Gene:Gene	Hetionet::DlA::Disease:Anatomy	0.0505054388336122
Hetionet::DlA::Disease:Anatomy	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.05029627665076583
GNBR::J::Gene:Disease	GNBR::in_tax::Gene:Tax	0.050114256228807295
GNBR::W::Gene:Gene	Hetionet::DlA::Disease:Anatomy	0.0500097004818367
Hetionet::CuG::Compound:Gene	Hetionet::DuG::Disease:Gene	0.04998918865791929
GNBR::Mp::Compound:Disease	STRING::CATALYSIS::Gene:Gene	0.04998710010319917
GNBR::E-::Compound:Gene	Hetionet::CuG::Compound:Gene	0.04985724114207086
bioarx::DrugVirGen:Compound:Gene	DRUGBANK::x-atc::Compound:Atc	0.04984040984814975
DGIDB::OTHER::Gene:Compound	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	0.04982370141038871
GNBR::Rg::Gene:Gene	Hetionet::DlA::Disease:Anatomy	0.04980557454241666
Hetionet::DlA::Disease:Anatomy	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.049718994455836565
Hetionet::DlA::Disease:Anatomy	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.04951159951159952
GNBR::in_tax::Gene:Tax	Hetionet::CcSE::Compound:Side Effect	0.04918263281266378
GNBR::Sa::Compound:Disease	STRING::BINDING::Gene:Gene	0.04882618499491564
DGIDB::BINDER::Gene:Compound	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	0.04881492948056414
GNBR::L::Gene:Disease	Hetionet::DpS::Disease:Symptom	0.048698338984716705
GNBR::X::Gene:Disease	Hetionet::DpS::Disease:Symptom	0.048654110767113866
bioarx::HumGenHumGen:Gene:Gene	Hetionet::DlA::Disease:Anatomy	0.04864403140718932
DGIDB::AGONIST::Gene:Compound	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	0.04831785345717234
Hetionet::DuG::Disease:Gene	INTACT::ASSOCIATION::Compound:Gene	0.04829893360853114
GNBR::E-::Compound:Gene	Hetionet::CdG::Compound:Gene	0.04822583419332643
GNBR::C::Compound:Disease	Hetionet::DlA::Disease:Anatomy	0.04821981424148606
GNBR::H::Gene:Gene	Hetionet::DlA::Disease:Anatomy	0.04821866128367677
GNBR::E-::Compound:Gene	Hetionet::DuG::Disease:Gene	0.048178534571723414
Hetionet::DlA::Disease:Anatomy	Hetionet::DrD::Disease:Disease	0.048176890189274096
GNBR::Sa::Compound:Disease	Hetionet::DrD::Disease:Disease	0.0481346749226006
bioarx::DrugVirGen:Compound:Gene	GNBR::Pr::Compound:Disease	0.04809949080846912
Hetionet::DlA::Disease:Anatomy	Hetionet::PCiC::Pharmacologic Class:Compound	0.0479534148342198
GNBR::I::Gene:Gene	Hetionet::DlA::Disease:Anatomy	0.04794558039140082
GNBR::O::Compound:Gene	Hetionet::CuG::Compound:Gene	0.047879256965944264
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::B::Compound:Gene	0.04781475748194014
GNBR::V+::Gene:Gene	Hetionet::DlA::Disease:Anatomy	0.04775189722558145
GNBR::E::Compound:Gene	Hetionet::CuG::Compound:Gene	0.04769951840385277
GNBR::E::Compound:Gene	Hetionet::CdG::Compound:Gene	0.047686618507051956
GNBR::B::Compound:Gene	Hetionet::CuG::Compound:Gene	0.047656027323209976
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::DdG::Disease:Gene	0.04762076760528774
GNBR::K::Compound:Gene	Hetionet::CdG::Compound:Gene	0.047601479188166484
GNBR::Sa::Compound:Disease	STRING::OTHER::Gene:Gene	0.04757747498459573
GNBR::Sa::Compound:Disease	STRING::REACTION::Gene:Gene	0.047555776696643556
GNBR::Sa::Compound:Disease	STRING::CATALYSIS::Gene:Gene	0.04752051697872131
Hetionet::DlA::Disease:Anatomy	Hetionet::Gr>G::Gene:Gene	0.04715300179696466
bioarx::VirGenHumGen:Gene:Gene	GNBR::J::Gene:Disease	0.04713192294461645
GNBR::E+::Gene:Gene	Hetionet::DlA::Disease:Anatomy	0.04702142284959624
GNBR::B::Compound:Gene	Hetionet::CdG::Compound:Gene	0.04700034399724801
GNBR::Ud::Gene:Disease	Hetionet::DpS::Disease:Symptom	0.04683694530443758
GNBR::in_tax::Gene:Tax	Hetionet::CtD::Compound:Disease	0.04679217840982548
bioarx::VirGenHumGen:Gene:Gene	GNBR::Y::Gene:Disease	0.04659270725834193
GNBR::Sa::Compound:Disease	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.046520174871568065
GNBR::Sa::Compound:Disease	GNBR::E+::Gene:Gene	0.04635333620627737
Hetionet::CtD::Compound:Disease	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.04630815349081603
DRUGBANK::x-atc::Compound:Atc	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.04628662531139312
Hetionet::GiG::Gene:Gene	Hetionet::DlA::Disease:Anatomy	0.04604138551506975
GNBR::Y::Gene:Disease	Hetionet::DpS::Disease:Symptom	0.0460182318541452
Hetionet::DlA::Disease:Anatomy	STRING::ACTIVATION::Gene:Gene	0.045961561658156104
GNBR::X::Gene:Disease	GNBR::in_tax::Gene:Tax	0.045856061722934785
bioarx::Covid2_acc_host_gene::Disease:Gene	INTACT::ASSOCIATION::Compound:Gene	0.04584107327141384
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::Mp::Compound:Disease	0.04582923182768386
GNBR::D::Gene:Disease	Hetionet::PCiC::Pharmacologic Class:Compound	0.04580999066293184
GNBR::Mp::Compound:Disease	STRING::BINDING::Gene:Gene	0.04579139213040143
GNBR::E+::Compound:Gene	Hetionet::CuG::Compound:Gene	0.04565703474372205
GNBR::E+::Compound:Gene	Hetionet::CdG::Compound:Gene	0.04564880338100154
Hetionet::DlA::Disease:Anatomy	INTACT::DIRECT INTERACTION::Gene:Gene	0.04553499132446503
Hetionet::CcSE::Compound:Side Effect	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.04547462169753192
GNBR::Sa::Compound:Disease	Hetionet::DlA::Disease:Anatomy	0.04542216211720858
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::Sa::Compound:Disease	0.045292473264609494
bioarx::VirGenHumGen:Gene:Gene	GNBR::U::Gene:Disease	0.04511437908496733
Hetionet::DlA::Disease:Anatomy	STRING::EXPRESSION::Gene:Gene	0.0451083067259538
Hetionet::DlA::Disease:Anatomy	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.0451012145748988
bioarx::VirGenHumGen:Gene:Gene	GNBR::X::Gene:Disease	0.04505798810752371
GNBR::B::Gene:Gene	Hetionet::DlA::Disease:Anatomy	0.04495532245532248
GNBR::Q::Gene:Gene	Hetionet::DlA::Disease:Anatomy	0.04490121849254978
bioarx::VirGenHumGen:Gene:Gene	GNBR::D::Gene:Disease	0.04484298982750995
DGIDB::INHIBITOR::Gene:Compound	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	0.04482628138974889
GNBR::Sa::Compound:Disease	Hetionet::CcSE::Compound:Side Effect	0.044664385322280065
GNBR::N::Compound:Gene	Hetionet::CdG::Compound:Gene	0.04465465133421789
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::CcSE::Compound:Side Effect	0.04459521730419563
GNBR::Sa::Compound:Disease	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.04457794183800377
Hetionet::CrC::Compound:Compound	Hetionet::DlA::Disease:Anatomy	0.04454805428489641
Hetionet::DuG::Disease:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.0445106639146887
Hetionet::DlA::Disease:Anatomy	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.04436989910674123
GNBR::in_tax::Gene:Tax	STRING::PTMOD::Gene:Gene	0.04433668069116987
GNBR::A-::Compound:Gene	Hetionet::CdG::Compound:Gene	0.04432060543515653
GNBR::Sa::Compound:Disease	GNBR::E::Gene:Gene	0.04428972128662532
Hetionet::DlA::Disease:Anatomy	INTACT::CLEAVAGE REACTION::Gene:Gene	0.04417693417693419
bioarx::VirGenHumGen:Gene:Gene	GNBR::O::Compound:Gene	0.044028207774337816
bioarx::Covid2_acc_host_gene::Disease:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.04399466804265567
DRUGBANK::x-atc::Compound:Atc	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.04391402714932127
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::K::Compound:Gene	0.04390694874441004
GNBR::J::Gene:Disease	Hetionet::DpS::Disease:Symptom	0.04383642930856555
GNBR::Mp::Compound:Disease	STRING::REACTION::Gene:Gene	0.04380288957688339
GNBR::Pr::Compound:Disease	Hetionet::DlA::Disease:Anatomy	0.0437403557914394
GNBR::U::Gene:Disease	GNBR::in_tax::Gene:Tax	0.04372499877143841
GNBR::Sa::Compound:Disease	GNBR::W::Gene:Gene	0.04361978664610245
Hetionet::DrD::Disease:Disease	Hetionet::CcSE::Compound:Side Effect	0.04356371698476963
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::in_tax::Gene:Tax	0.043528854186748935
bioarx::VirGenHumGen:Gene:Gene	GNBR::Md::Gene:Disease	0.0435079119367045
Hetionet::DdG::Disease:Gene	Hetionet::AeG::Anatomy:Gene	0.04345201238390094
bioarx::Covid2_acc_host_gene::Disease:Gene	Hetionet::CdG::Compound:Gene	0.043424492604059166
GNBR::Pr::Compound:Disease	GNBR::in_tax::Gene:Tax	0.043408719763208946
bioarx::VirGenHumGen:Gene:Gene	GNBR::L::Gene:Disease	0.04339955280357758
bioarx::Covid2_acc_host_gene::Disease:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.043282593739250114
bioarx::DrugVirGen:Compound:Gene	GNBR::Pa::Compound:Disease	0.043272642390289454
GNBR::Sa::Compound:Disease	GNBR::H::Gene:Gene	0.04326632947375982
Hetionet::DpS::Disease:Symptom	Hetionet::DlA::Disease:Anatomy	0.04310101233475847
DRUGBANK::x-atc::Compound:Atc	GNBR::Sa::Compound:Disease	0.04308688387635758
GNBR::Md::Gene:Disease	Hetionet::DpS::Disease:Symptom	0.04301083591331269
GNBR::Sa::Compound:Disease	STRING::PTMOD::Gene:Gene	0.04300727308467248
Hetionet::PCiC::Pharmacologic Class:Compound	STRING::PTMOD::Gene:Gene	0.042990763106862194
Hetionet::DuG::Disease:Gene	Hetionet::AeG::Anatomy:Gene	0.04292741658066736
Hetionet::DlA::Disease:Anatomy	INTACT::COLOCALIZATION::Gene:Gene	0.042835331163504554
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::N::Compound:Gene	0.04283318590594134
GNBR::Z::Compound:Gene	Hetionet::DuG::Disease:Gene	0.042765076340927764
GNBR::Sa::Compound:Disease	Hetionet::GiG::Gene:Gene	0.04275652366209643
Hetionet::CdG::Compound:Gene	Hetionet::AeG::Anatomy:Gene	0.04273993808049537
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::CtD::Compound:Disease	0.0427262821457868
Hetionet::CtD::Compound:Disease	Hetionet::DrD::Disease:Disease	0.04271077391820427
GNBR::Sa::Compound:Disease	Hetionet::Gr>G::Gene:Gene	0.04269443404892322
bioarx::VirGenHumGen:Gene:Gene	Hetionet::DpS::Disease:Symptom	0.04269349845201239
bioarx::VirGenHumGen:Gene:Gene	Hetionet::DuG::Disease:Gene	0.0426685586515308
GNBR::Sa::Compound:Disease	INTACT::DIRECT INTERACTION::Gene:Gene	0.04261494611339814
GNBR::J::Compound:Disease	STRING::CATALYSIS::Gene:Gene	0.042555899552803596
bioarx::DrugVirGen:Compound:Gene	Hetionet::CpD::Compound:Disease	0.0424896328301901
GNBR::Sa::Compound:Disease	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.04243520755130663
GNBR::Sa::Compound:Disease	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.04242038920831492
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::CcSE::Compound:Side Effect	0.042418049786470846
bioarx::HumGenHumGen:Gene:Gene	GNBR::Sa::Compound:Disease	0.04239994783338438
GNBR::Sa::Compound:Disease	GNBR::V+::Gene:Gene	0.04221590930569259
GNBR::Z::Compound:Gene	Hetionet::CdG::Compound:Gene	0.04215686274509805
bioarx::DrugVirGen:Compound:Gene	Hetionet::DpS::Disease:Symptom	0.04207798909037299
Hetionet::DlA::Disease:Anatomy	Hetionet::CtD::Compound:Disease	0.04204685922952178
GNBR::K::Compound:Gene	Hetionet::DuG::Disease:Gene	0.04203167231805002
GNBR::Sa::Compound:Disease	GNBR::Rg::Gene:Gene	0.042004719566639086
DRUGBANK::treats::Compound:Disease	Hetionet::CuG::Compound:Gene	0.041998132586367885
GNBR::in_tax::Gene:Tax	Hetionet::CpD::Compound:Disease	0.041967739862476726
GNBR::Y::Gene:Disease	GNBR::in_tax::Gene:Tax	0.04194960440316478
DRUGBANK::x-atc::Compound:Atc	GNBR::I::Gene:Gene	0.04193813152791482
DGIDB::BLOCKER::Gene:Compound	Hetionet::CuG::Compound:Gene	0.041931544547643626
GNBR::Sa::Compound:Disease	INTACT::CLEAVAGE REACTION::Gene:Gene	0.04182269398987666
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::E-::Compound:Gene	0.04179996560027521
DRUGBANK::x-atc::Compound:Atc	STRING::PTMOD::Gene:Gene	0.04176458302619295
GNBR::Mp::Compound:Disease	STRING::PTMOD::Gene:Gene	0.04175819450587254
Hetionet::CpD::Compound:Disease	Hetionet::CcSE::Compound:Side Effect	0.04175655012342319
GNBR::Sa::Compound:Disease	GNBR::B::Gene:Gene	0.04175016160310279
GNBR::A-::Compound:Gene	Hetionet::DuG::Disease:Gene	0.04174320605435158
GNBR::W::Gene:Gene	Hetionet::CtD::Compound:Disease	0.041705101743801445
Hetionet::CdG::Compound:Gene	Hetionet::DuG::Disease:Gene	0.04165978672170624
bioarx::Covid2_acc_host_gene::Disease:Gene	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	0.04165978672170624
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.04163484692122465
bioarx::VirGenHumGen:Gene:Gene	Hetionet::CuG::Compound:Gene	0.041613715661703285
Hetionet::DlA::Disease:Anatomy	Hetionet::CcSE::Compound:Side Effect	0.04158794421952317
DGIDB::CHANNEL BLOCKER::Gene:Compound	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	0.04152218782249743
GNBR::N::Compound:Gene	Hetionet::DuG::Disease:Gene	0.04147832817337463
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.04142586859305125
DGIDB::MODULATOR::Gene:Compound	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	0.04142586859305125
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::E+::Compound:Gene	0.04136738906088752
DGIDB::ANTAGONIST::Gene:Compound	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	0.04135706914344686
GNBR::Sa::Compound:Disease	GNBR::Q::Gene:Gene	0.041298958179763146
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DRUGBANK::treats::Compound:Disease	0.04129706808499379
GNBR::Sa::Compound:Disease	GNBR::I::Gene:Gene	0.04127782692024179
Hetionet::AdG::Anatomy:Gene	Hetionet::AuG::Anatomy:Gene	0.04122119023047818
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::A-::Compound:Gene	0.04103113175094601
GNBR::Sa::Compound:Disease	STRING::ACTIVATION::Gene:Gene	0.04101896899110522
DRUGBANK::enzyme::Compound:Gene	Hetionet::CuG::Compound:Gene	0.040962332301341615
GNBR::in_tax::Gene:Tax	Hetionet::DdG::Disease:Gene	0.04095201238390095
DRUGBANK::x-atc::Compound:Atc	GNBR::W::Gene:Gene	0.04090835119472892
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::A+::Compound:Gene	0.04089955280357758
Hetionet::CtD::Compound:Disease	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.04088827838827841
GNBR::Mp::Compound:Disease	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.040822521991252664
bioarx::VirGenHumGen:Gene:Gene	Hetionet::AdG::Anatomy:Gene	0.04081785345717235
DRUGBANK::x-atc::Compound:Atc	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.040741512529438244
GNBR::Mp::Compound:Disease	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.040728414172686626
bioarx::HumGenHumGen:Gene:Gene	DRUGBANK::x-atc::Compound:Atc	0.040720182809966116
DRUGBANK::carrier::Compound:Gene	Hetionet::DuG::Disease:Gene	0.0406217750257998
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::E::Compound:Gene	0.04056329549363606
DRUGBANK::x-atc::Compound:Atc	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.04048626468131115
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::O::Compound:Gene	0.04046697626418991
Hetionet::CtD::Compound:Disease	Hetionet::CcSE::Compound:Side Effect	0.0404596804983802
bioarx::HumGenHumGen:Gene:Gene	GNBR::Mp::Compound:Disease	0.040454936360509126
bioarx::HumGenHumGen:Gene:Gene	GNBR::in_tax::Gene:Tax	0.040354251012145764
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::D::Gene:Disease	0.04032753452258099
GNBR::in_tax::Gene:Tax	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.0402808302808303
GNBR::C::Compound:Disease	Hetionet::CcSE::Compound:Side Effect	0.040116836208167486
GNBR::Mp::Compound:Disease	GNBR::W::Gene:Gene	0.04011437908496734
DRUGBANK::enzyme::Compound:Gene	Hetionet::CdG::Compound:Gene	0.040099957661877184
GNBR::Sa::Compound:Disease	INTACT::COLOCALIZATION::Gene:Gene	0.04004766819008307
DRUGBANK::x-atc::Compound:Atc	STRING::REACTION::Gene:Gene	0.040041648238242696
DRUGBANK::x-atc::Compound:Atc	GNBR::V+::Gene:Gene	0.04004147812971344
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	INTACT::ASSOCIATION::Compound:Gene	0.03996388028895769
DRUGBANK::x-atc::Compound:Atc	GNBR::E+::Gene:Gene	0.03991006929087427
GNBR::Mp::Compound:Disease	Hetionet::DrD::Disease:Disease	0.03989938080495358
GNBR::Mp::Compound:Disease	INTACT::CLEAVAGE REACTION::Gene:Gene	0.03973446058585378
GNBR::Pr::Compound:Disease	Hetionet::CtD::Compound:Disease	0.03968032827165955
bioarx::Covid2_acc_host_gene::Disease:Gene	DRUGBANK::treats::Compound:Disease	0.039673202614379094
DRUGBANK::treats::Compound:Disease	Hetionet::CdG::Compound:Gene	0.03963212140456723
bioarx::VirGenHumGen:Gene:Gene	GNBR::Ud::Gene:Disease	0.03955452356381151
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::DdG::Disease:Gene	0.03953818369453048
