relation_1	relation_2	pair-wise relation embedding cosine similarity
GNBR::Mp::Compound:Disease	INTACT::ASSOCIATION::Compound:Gene	0.26626458764076233
DRUGBANK::enzyme::Compound:Gene	Hetionet::CpD::Compound:Disease	0.2661136984825134
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::G::Gene:Disease	0.2651826739311218
GNBR::O::Compound:Gene	Hetionet::CpD::Compound:Disease	0.2646677494049072
GNBR::N::Compound:Gene	Hetionet::CtD::Compound:Disease	0.2646484971046448
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::G::Gene:Disease	0.26463502645492554
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::Ud::Gene:Disease	0.2644064426422119
DGIDB::BLOCKER::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.2643832564353943
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::J::Gene:Disease	0.2642926871776581
Hetionet::CcSE::Compound:Side Effect	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.2635013163089752
GNBR::A-::Compound:Gene	Hetionet::AeG::Anatomy:Gene	0.26345252990722656
bioarx::VirGenHumGen:Gene:Gene	Hetionet::DaG::Disease:Gene	0.2630000710487366
GNBR::Te::Gene:Disease	Hetionet::GpMF::Gene:Molecular Function	0.2627476155757904
bioarx::VirGenHumGen:Gene:Gene	DRUGBANK::target::Compound:Gene	0.26274141669273376
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::O::Compound:Gene	0.262472540140152
GNBR::E+::Compound:Gene	Hetionet::AeG::Anatomy:Gene	0.26231247186660767
DRUGBANK::x-atc::Compound:Atc	INTACT::ASSOCIATION::Compound:Gene	0.2621607780456543
DGIDB::MODULATOR::Gene:Compound	GNBR::X::Gene:Disease	0.26214057207107544
GNBR::A+::Compound:Gene	Hetionet::AeG::Anatomy:Gene	0.26174139976501465
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::CbG::Compound:Gene	0.261670857667923
GNBR::D::Gene:Disease	Hetionet::GpMF::Gene:Molecular Function	0.26166602969169617
GNBR::Pa::Compound:Disease	INTACT::ASSOCIATION::Compound:Gene	0.2610306739807129
GNBR::Z::Compound:Gene	Hetionet::AdG::Anatomy:Gene	0.26090267300605774
GNBR::E-::Compound:Gene	Hetionet::CtD::Compound:Disease	0.26054051518440247
GNBR::Pa::Compound:Disease	Hetionet::CuG::Compound:Gene	0.2604396343231201
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.26023775339126587
DGIDB::BINDER::Gene:Compound	GNBR::X::Gene:Disease	0.2597854733467102
Hetionet::CpD::Compound:Disease	INTACT::ASSOCIATION::Compound:Gene	0.2596309185028076
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::D::Gene:Disease	0.2593291401863098
bioarx::DrugVirGen:Compound:Gene	GNBR::Pr::Compound:Disease	0.25877198576927185
GNBR::A-::Compound:Gene	Hetionet::AdG::Anatomy:Gene	0.2587015926837921
GNBR::J::Compound:Disease	Hetionet::CcSE::Compound:Side Effect	0.2582254409790039
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::Md::Gene:Disease	0.2580031752586365
bioarx::VirGenHumGen:Gene:Gene	Hetionet::DdG::Disease:Gene	0.2579045295715332
GNBR::Pr::Compound:Disease	Hetionet::CcSE::Compound:Side Effect	0.2578853964805603
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::A+::Compound:Gene	0.25784239172935486
GNBR::O::Compound:Gene	Hetionet::AuG::Anatomy:Gene	0.25775963068008423
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Ud::Gene:Disease	0.2575356960296631
bioarx::VirGenHumGen:Gene:Gene	INTACT::ASSOCIATION::Compound:Gene	0.257347047328949
DGIDB::BLOCKER::Gene:Compound	GNBR::L::Gene:Disease	0.2572805881500244
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::AeG::Anatomy:Gene	0.2565275728702545
GNBR::Pa::Compound:Disease	Hetionet::CdG::Compound:Gene	0.25650182366371155
bioarx::DrugHumGen:Compound:Gene	Hetionet::CcSE::Compound:Side Effect	0.2563555836677551
bioarx::VirGenHumGen:Gene:Gene	Hetionet::AdG::Anatomy:Gene	0.25617656111717224
bioarx::VirGenHumGen:Gene:Gene	GNBR::N::Compound:Gene	0.25592994689941406
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::G::Gene:Disease	0.2558054029941559
GNBR::E+::Compound:Gene	Hetionet::AdG::Anatomy:Gene	0.25525808334350586
DRUGBANK::carrier::Compound:Gene	Hetionet::CpD::Compound:Disease	0.2551743686199188
DGIDB::ACTIVATOR::Gene:Compound	GNBR::J::Gene:Disease	0.2545904517173767
GNBR::N::Compound:Gene	Hetionet::CpD::Compound:Disease	0.2543598711490631
GNBR::U::Gene:Disease	Hetionet::GpCC::Gene:Cellular Component	0.25433218479156494
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::D::Gene:Disease	0.25428256392478943
DGIDB::ACTIVATOR::Gene:Compound	GNBR::G::Gene:Disease	0.25419527292251587
Hetionet::DdG::Disease:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.25417718291282654
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Md::Gene:Disease	0.2540915608406067
bioarx::Coronavirus_ass_host_gene::Disease:Gene	DRUGBANK::enzyme::Compound:Gene	0.2539910674095154
bioarx::VirGenHumGen:Gene:Gene	GNBR::A+::Compound:Gene	0.2536344528198242
DGIDB::BLOCKER::Gene:Compound	GNBR::G::Gene:Disease	0.25324761867523193
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::Ud::Gene:Disease	0.2531166672706604
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::D::Gene:Disease	0.2530445456504822
GNBR::L::Gene:Disease	Hetionet::GpMF::Gene:Molecular Function	0.2528490126132965
GNBR::Md::Gene:Disease	Hetionet::GpMF::Gene:Molecular Function	0.2525674104690552
Hetionet::AdG::Anatomy:Gene	Hetionet::CdG::Compound:Gene	0.25254854559898376
GNBR::E::Compound:Gene	Hetionet::CpD::Compound:Disease	0.2523615062236786
bioarx::VirGenHumGen:Gene:Gene	GNBR::E-::Compound:Gene	0.25223612785339355
INTACT::COLOCALIZATION::Gene:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.25092417001724243
bioarx::Coronavirus_ass_host_gene::Disease:Gene	DRUGBANK::carrier::Compound:Gene	0.25074800848960876
GNBR::A-::Compound:Gene	Hetionet::CpD::Compound:Disease	0.25072070956230164
bioarx::VirGenHumGen:Gene:Gene	Hetionet::CbG::Compound:Gene	0.25051867961883545
GNBR::B::Compound:Gene	Hetionet::AeG::Anatomy:Gene	0.2505004107952118
GNBR::B::Compound:Gene	Hetionet::DaG::Disease:Gene	0.2504410743713379
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::J::Gene:Disease	0.25025761127471924
GNBR::C::Compound:Disease	INTACT::ASSOCIATION::Compound:Gene	0.25012534856796265
DGIDB::ACTIVATOR::Gene:Compound	GNBR::D::Gene:Disease	0.24988532066345215
DRUGBANK::target::Compound:Gene	Hetionet::CpD::Compound:Disease	0.2497251033782959
DGIDB::ACTIVATOR::Gene:Compound	GNBR::Md::Gene:Disease	0.24946095049381256
GNBR::Z::Compound:Gene	Hetionet::CpD::Compound:Disease	0.2494310885667801
GNBR::E::Compound:Gene	Hetionet::AuG::Anatomy:Gene	0.24926751852035522
Hetionet::DaG::Disease:Gene	INTACT::ASSOCIATION::Compound:Gene	0.24912917613983154
bioarx::VirGenHumGen:Gene:Gene	Hetionet::DuG::Disease:Gene	0.24864834547042847
Hetionet::CtD::Compound:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.24826398491859436
bioarx::DrugVirGen:Compound:Gene	GNBR::Pa::Compound:Disease	0.2480756640434265
bioarx::VirGenHumGen:Gene:Gene	DRUGBANK::carrier::Compound:Gene	0.24711185693740845
GNBR::K::Compound:Gene	Hetionet::AuG::Anatomy:Gene	0.24698978662490845
GNBR::X::Gene:Disease	Hetionet::GpMF::Gene:Molecular Function	0.2468441128730774
Hetionet::AuG::Anatomy:Gene	Hetionet::CdG::Compound:Gene	0.2466537356376648
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.24641162157058716
GNBR::E-::Compound:Gene	Hetionet::CpD::Compound:Disease	0.244930699467659
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::X::Gene:Disease	0.2446771264076233
GNBR::N::Compound:Gene	Hetionet::DuG::Disease:Gene	0.24463602900505066
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::A-::Compound:Gene	0.24438968300819397
DGIDB::BLOCKER::Gene:Compound	GNBR::Ud::Gene:Disease	0.24427258968353271
bioarx::Coronavirus_ass_host_gene::Disease:Gene	INTACT::ASSOCIATION::Compound:Gene	0.24400189518928528
GNBR::A-::Compound:Gene	Hetionet::DuG::Disease:Gene	0.2436712235212326
bioarx::Covid2_acc_host_gene::Disease:Gene	Hetionet::DaG::Disease:Gene	0.24358627200126648
DGIDB::BLOCKER::Gene:Compound	GNBR::J::Gene:Disease	0.24344319105148315
bioarx::Coronavirus_ass_host_gene::Disease:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.24339306354522705
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::X::Gene:Disease	0.2432769238948822
Hetionet::CuG::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.24261870980262756
bioarx::DrugVirGen:Compound:Gene	GNBR::C::Compound:Disease	0.2425861656665802
DGIDB::ACTIVATOR::Gene:Compound	GNBR::Ud::Gene:Disease	0.24248068034648895
bioarx::VirGenHumGen:Gene:Gene	GNBR::A-::Compound:Gene	0.24235734343528748
DGIDB::BLOCKER::Gene:Compound	GNBR::Md::Gene:Disease	0.24222639203071594
GNBR::A+::Compound:Gene	Hetionet::AuG::Anatomy:Gene	0.24209272861480713
bioarx::VirGenHumGen:Gene:Gene	GNBR::K::Compound:Gene	0.24190935492515564
GNBR::Z::Compound:Gene	Hetionet::AuG::Anatomy:Gene	0.2419036328792572
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::Md::Gene:Disease	0.24161529541015625
DRUGBANK::carrier::Compound:Gene	Hetionet::DdG::Disease:Gene	0.24105694890022278
GNBR::E-::Compound:Gene	Hetionet::DuG::Disease:Gene	0.24060054123401642
DRUGBANK::carrier::Compound:Gene	Hetionet::DuG::Disease:Gene	0.2403731644153595
DGIDB::ACTIVATOR::Gene:Compound	GNBR::L::Gene:Disease	0.24001893401145935
bioarx::VirGenHumGen:Gene:Gene	Hetionet::CdG::Compound:Gene	0.23981665074825287
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.23981574177742004
GNBR::B::Compound:Gene	Hetionet::CpD::Compound:Disease	0.23953086137771606
GNBR::E+::Compound:Gene	Hetionet::CpD::Compound:Disease	0.23858577013015747
Hetionet::CpD::Compound:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.237748920917511
GNBR::E+::Compound:Gene	Hetionet::AuG::Anatomy:Gene	0.23763400316238403
GNBR::B::Compound:Gene	Hetionet::AdG::Anatomy:Gene	0.2376106083393097
DGIDB::BLOCKER::Gene:Compound	GNBR::D::Gene:Disease	0.23755738139152527
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::L::Gene:Disease	0.2375127673149109
bioarx::Covid2_acc_host_gene::Disease:Gene	Hetionet::DdG::Disease:Gene	0.2374124825000763
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::A-::Compound:Gene	0.2373429238796234
GNBR::N::Compound:Gene	Hetionet::DdG::Disease:Gene	0.23707297444343567
DGIDB::ACTIVATOR::Gene:Compound	GNBR::X::Gene:Disease	0.23673081398010254
GNBR::Y::Gene:Disease	Hetionet::GpCC::Gene:Cellular Component	0.23628535866737366
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::AdG::Anatomy:Gene	0.2362649142742157
GNBR::A-::Compound:Gene	Hetionet::DdG::Disease:Gene	0.23616866767406464
bioarx::VirGenHumGen:Gene:Gene	bioarx::Covid2_acc_host_gene::Disease:Gene	0.2360735684633255
bioarx::VirGenHumGen:Gene:Gene	GNBR::E::Compound:Gene	0.2360527366399765
GNBR::K::Compound:Gene	Hetionet::CpD::Compound:Disease	0.235240638256073
GNBR::G::Gene:Disease	Hetionet::GpCC::Gene:Cellular Component	0.23461699485778809
DGIDB::INHIBITOR::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.2345006763935089
GNBR::A-::Compound:Gene	Hetionet::AuG::Anatomy:Gene	0.23429462313652039
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::U::Gene:Disease	0.23360994458198547
bioarx::VirGenHumGen:Gene:Gene	GNBR::B::Compound:Gene	0.23348984122276306
GNBR::Te::Gene:Disease	Hetionet::GpCC::Gene:Cellular Component	0.2322319895029068
bioarx::Covid2_acc_host_gene::Disease:Gene	bioarx::Coronavirus_ass_host_gene::Disease:Gene	0.23205485939979553
bioarx::VirGenHumGen:Gene:Gene	GNBR::E+::Compound:Gene	0.23185023665428162
GNBR::E-::Compound:Gene	Hetionet::DdG::Disease:Gene	0.23154452443122864
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::CdG::Compound:Gene	0.23106522858142853
bioarx::Covid2_acc_host_gene::Disease:Gene	Hetionet::DuG::Disease:Gene	0.23042799532413483
DGIDB::AGONIST::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.23019173741340637
bioarx::VirGenHumGen:Gene:Gene	Hetionet::CuG::Compound:Gene	0.2297719419002533
DGIDB::BLOCKER::Gene:Compound	GNBR::X::Gene:Disease	0.2296774685382843
GNBR::J::Gene:Disease	Hetionet::GpMF::Gene:Molecular Function	0.22921104729175568
GNBR::B::Compound:Gene	Hetionet::AuG::Anatomy:Gene	0.22672218084335327
bioarx::DrugHumGen:Compound:Gene	Hetionet::CtD::Compound:Disease	0.22668680548667908
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.22561439871788025
GNBR::E::Compound:Gene	Hetionet::DuG::Disease:Gene	0.22509397566318512
bioarx::VirGenHumGen:Gene:Gene	GNBR::Z::Compound:Gene	0.22432288527488708
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::X::Gene:Disease	0.22359749674797058
Hetionet::CuG::Compound:Gene	Hetionet::DuG::Disease:Gene	0.22344648838043213
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::CuG::Compound:Gene	0.22278150916099548
GNBR::K::Compound:Gene	Hetionet::DuG::Disease:Gene	0.22184628248214722
Hetionet::DuG::Disease:Gene	INTACT::ASSOCIATION::Compound:Gene	0.22069385647773743
Hetionet::CcSE::Compound:Side Effect	INTACT::DIRECT INTERACTION::Compound:Gene	0.21939446032047272
DRUGBANK::enzyme::Compound:Gene	Hetionet::DdG::Disease:Gene	0.21927377581596375
Hetionet::CdG::Compound:Gene	Hetionet::DuG::Disease:Gene	0.21861231327056885
GNBR::L::Gene:Disease	Hetionet::GpCC::Gene:Cellular Component	0.2184627652168274
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::A+::Compound:Gene	0.21809354424476624
GNBR::E+::Compound:Gene	Hetionet::DuG::Disease:Gene	0.21771502494812012
bioarx::DrugHumGen:Compound:Gene	Hetionet::CpD::Compound:Disease	0.2172597497701645
DRUGBANK::enzyme::Compound:Gene	Hetionet::DuG::Disease:Gene	0.21709471940994263
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::E-::Compound:Gene	0.21687117218971252
GNBR::Md::Gene:Disease	Hetionet::GpCC::Gene:Cellular Component	0.21614454686641693
Hetionet::CtD::Compound:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.2160569429397583
GNBR::Ud::Gene:Disease	Hetionet::GpMF::Gene:Molecular Function	0.2155834287405014
Hetionet::DdG::Disease:Gene	Hetionet::CuG::Compound:Gene	0.21478071808815002
GNBR::Ud::Gene:Disease	Hetionet::GpCC::Gene:Cellular Component	0.21414142847061157
bioarx::VirGenHumGen:Gene:Gene	GNBR::O::Compound:Gene	0.21394190192222595
GNBR::E::Compound:Gene	Hetionet::DdG::Disease:Gene	0.21386536955833435
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::AuG::Anatomy:Gene	0.21374578773975372
GNBR::Rg::Gene:Gene	GNBR::E::Gene:Gene	0.21344156563282013
Hetionet::CuG::Compound:Gene	Hetionet::DaG::Disease:Gene	0.21228428184986115
GNBR::A+::Compound:Gene	Hetionet::DuG::Disease:Gene	0.21158352494239807
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::N::Compound:Gene	0.21115761995315552
GNBR::A+::Compound:Gene	Hetionet::DdG::Disease:Gene	0.21063479781150818
GNBR::K::Compound:Gene	Hetionet::DdG::Disease:Gene	0.21060705184936523
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Y::Gene:Disease	0.21038001775741577
GNBR::O::Compound:Gene	Hetionet::DuG::Disease:Gene	0.20921441912651062
GNBR::E+::Compound:Gene	Hetionet::DdG::Disease:Gene	0.20883560180664062
Hetionet::DdG::Disease:Gene	INTACT::ASSOCIATION::Compound:Gene	0.20794013142585754
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.20702938735485077
GNBR::C::Compound:Disease	Hetionet::CcSE::Compound:Side Effect	0.20696236193180084
DGIDB::PARTIAL AGONIST::Gene:Compound	DRUGBANK::ddi-interactor-in::Compound:Compound	0.2067781686782837
Hetionet::CpD::Compound:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.2064020037651062
GNBR::J::Gene:Disease	Hetionet::GpCC::Gene:Cellular Component	0.20629647374153137
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Ud::Gene:Disease	0.20618921518325806
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::K::Compound:Gene	0.20562252402305603
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::E::Compound:Gene	0.2054651975631714
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::O::Compound:Gene	0.2051357477903366
GNBR::Z::Compound:Gene	Hetionet::DdG::Disease:Gene	0.2045690417289734
Hetionet::DdG::Disease:Gene	Hetionet::CdG::Compound:Gene	0.20452836155891418
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::G::Gene:Disease	0.20306089520454407
bioarx::VirGenHumGen:Gene:Gene	DRUGBANK::enzyme::Compound:Gene	0.20250432193279266
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::B::Compound:Gene	0.2002086639404297
DGIDB::ANTIBODY::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.199928879737854
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::D::Gene:Disease	0.19963952898979187
GNBR::Z::Compound:Gene	Hetionet::DuG::Disease:Gene	0.1985735297203064
GNBR::X::Gene:Disease	Hetionet::GpCC::Gene:Cellular Component	0.19714389741420746
GNBR::O::Compound:Gene	Hetionet::DdG::Disease:Gene	0.1948605328798294
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Md::Gene:Disease	0.19430507719516754
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::L::Gene:Disease	0.19364586472511292
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Te::Gene:Disease	0.1908228099346161
INTACT::COLOCALIZATION::Gene:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.18953144550323486
Hetionet::DaG::Disease:Gene	Hetionet::CdG::Compound:Gene	0.18889431655406952
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::E+::Compound:Gene	0.18872585892677307
GNBR::H::Gene:Gene	STRING::OTHER::Gene:Gene	0.18758884072303772
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::J::Gene:Disease	0.1823800802230835
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::Z::Compound:Gene	0.18145319819450378
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::X::Gene:Disease	0.1719605177640915
GNBR::B::Compound:Gene	Hetionet::DuG::Disease:Gene	0.17167040705680847
GNBR::D::Gene:Disease	Hetionet::GpCC::Gene:Cellular Component	0.1700858473777771
Hetionet::CtD::Compound:Disease	STRING::ACTIVATION::Gene:Gene	0.16717945039272308
GNBR::V+::Gene:Gene	GNBR::Rg::Gene:Gene	0.16689631342887878
GNBR::B::Compound:Gene	Hetionet::DdG::Disease:Gene	0.16442225873470306
Hetionet::GcG::Gene:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.16378873586654663
DGIDB::AGONIST::Gene:Compound	Hetionet::Gr>G::Gene:Gene	0.1632402390241623
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::DaG::Disease:Gene	0.1629449427127838
bioarx::HumGenHumGen:Gene:Gene	Hetionet::CpD::Compound:Disease	0.16247540712356567
INTACT::PHOSPHORYLATION REACTION::Gene:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.16204476356506348
GNBR::B::Gene:Gene	STRING::EXPRESSION::Gene:Gene	0.16128478944301605
GNBR::I::Gene:Gene	STRING::EXPRESSION::Gene:Gene	0.16001257300376892
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::DuG::Disease:Gene	0.1597607433795929
INTACT::COLOCALIZATION::Gene:Gene	STRING::OTHER::Gene:Gene	0.15915027260780334
GNBR::Y::Gene:Disease	Hetionet::CtD::Compound:Disease	0.1580176055431366
GNBR::in_tax::Gene:Tax	Hetionet::PCiC::Pharmacologic Class:Compound	0.15733547508716583
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::DdG::Disease:Gene	0.15659484267234802
bioarx::VirGenHumGen:Gene:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.15492598712444305
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::AeG::Anatomy:Gene	0.1505683809518814
bioarx::VirGenHumGen:Gene:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.1499060094356537
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::AuG::Anatomy:Gene	0.14873716235160828
GNBR::A+::Compound:Gene	GNBR::E::Gene:Gene	0.1485714465379715
GNBR::I::Gene:Gene	STRING::INHIBITION::Gene:Gene	0.1480197012424469
GNBR::H::Gene:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.14759284257888794
GNBR::I::Gene:Gene	GNBR::E+::Gene:Gene	0.14662474393844604
GNBR::Q::Gene:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.14577770233154297
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::AdG::Anatomy:Gene	0.14448560774326324
bioarx::VirGenHumGen:Gene:Gene	DRUGBANK::ddi-interactor-in::Compound:Compound	0.1442374587059021
GNBR::Ud::Gene:Disease	GNBR::in_tax::Gene:Tax	0.1436557024717331
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::Gr>G::Gene:Gene	0.13695219159126282
GNBR::V+::Gene:Gene	STRING::EXPRESSION::Gene:Gene	0.13480255007743835
GNBR::Rg::Gene:Gene	GNBR::W::Gene:Gene	0.1341613382101059
bioarx::Covid2_acc_host_gene::Disease:Gene	INTACT::ASSOCIATION::Gene:Gene	0.1335541009902954
GNBR::Rg::Gene:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.1332285851240158
DGIDB::BLOCKER::Gene:Compound	Hetionet::Gr>G::Gene:Gene	0.13321802020072937
GNBR::B::Gene:Gene	GNBR::I::Gene:Gene	0.1328480839729309
DGIDB::BLOCKER::Gene:Compound	GNBR::B::Gene:Gene	0.13246536254882812
Hetionet::CpD::Compound:Disease	INTACT::ASSOCIATION::Gene:Gene	0.13145633041858673
GNBR::J::Gene:Disease	Hetionet::CtD::Compound:Disease	0.13081024587154388
GNBR::J::Gene:Disease	GNBR::in_tax::Gene:Tax	0.12972694635391235
GNBR::Te::Gene:Disease	GNBR::in_tax::Gene:Tax	0.1296214461326599
GNBR::W::Gene:Gene	INTACT::ASSOCIATION::Compound:Gene	0.12909650802612305
GNBR::Te::Gene:Disease	Hetionet::CtD::Compound:Disease	0.12868879735469818
Hetionet::DpS::Disease:Symptom	INTACT::COLOCALIZATION::Gene:Gene	0.12722015380859375
GNBR::B::Gene:Gene	STRING::PTMOD::Gene:Gene	0.126273512840271
Hetionet::CpD::Compound:Disease	STRING::ACTIVATION::Gene:Gene	0.12596280872821808
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::DlA::Disease:Anatomy	0.12425387650728226
DGIDB::MODULATOR::Gene:Compound	GNBR::in_tax::Gene:Tax	0.12295183539390564
INTACT::ASSOCIATION::Gene:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.12235954403877258
GNBR::Rg::Gene:Gene	GNBR::I::Gene:Gene	0.12222260981798172
GNBR::Y::Gene:Disease	Hetionet::CpD::Compound:Disease	0.12144090235233307
INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	STRING::OTHER::Gene:Gene	0.12143963575363159
GNBR::E-::Compound:Gene	GNBR::E::Gene:Gene	0.1212989017367363
Hetionet::CrC::Compound:Compound	STRING::BINDING::Gene:Gene	0.12047894299030304
bioarx::HumGenHumGen:Gene:Gene	Hetionet::CtD::Compound:Disease	0.11969496309757233
